Id,SalePrice
2229,249322.30831846298
2230,149113.25556993866
2231,203915.25853457133
2232,173209.01408991707
2233,186107.20269101375
2234,228147.675711135
2235,216278.69836331205
2236,251738.14026667757
2237,300862.8972923279
2238,194669.52312772867
2239,114860.999053193
2240,157784.69585610964
2241,154098.56348778933
2242,112785.97435311117
2243,113185.32974410383
2244,97594.57381343794
2245,93521.43569289248
2246,142486.05072098345
2247,101953.75923181523
2248,124187.3608344944
2249,124073.38004624257
2250,126898.21847902625
2251,94819.76329671536
2252,175646.68268290308
2253,153051.90560245208
2254,176310.1704598755
2255,183737.8985435532
2256,171777.196178159
2257,210179.75034174003
2258,159122.39290375178
2259,180582.2488953191
2260,144334.03735898418
2261,201690.71998598205
2262,216300.85331429087
2263,371466.3454462475
2264,534143.3089162946
2265,181113.75795067992
2266,294628.1987140841
2267,388419.1686953695
2268,424532.81653447996
2269,150402.27850161894
2270,187716.3192963279
2271,207722.23023506254
2272,187077.9410372167
2273,163386.88830097194
2274,186295.82779451774
2275,165512.3259257347
2276,196797.8233130476
2277,182472.4121239509
2278,147703.99223310017
2279,139626.32906849746
2280,101368.36863115629
2281,164113.25188710136
2282,181053.478974476
2283,106603.52693888333
2284,115661.12993270515
2285,131474.9212060303
2286,122059.5839736693
2287,366244.2247387706
2288,261886.91179899
2289,374146.8667592822
2290,483725.71198650304
2291,326012.960481397
2292,434969.68892022595
2293,494786.48705000756
2294,411550.0939232172
2295,496974.04546608723
2296,290478.0877810513
2297,339402.1661324163
2298,324583.68121526495
2299,363074.1794111717
2300,324866.13843829907
2301,293086.0535181918
2302,249404.54008947941
2303,240876.23464112577
2304,256569.9111185554
2305,190334.78600219658
2306,183944.0446000218
2307,191887.61664960283
2308,215912.26972312588
2309,267183.7267580942
2310,202904.85748831593
2311,199688.93927931125
2312,170129.51465527457
2313,162453.79932703794
2314,168833.59503920467
2315,179905.31631368192
2316,192452.29201929533
2317,190514.35020620943
2318,178883.87604718338
2319,183977.38275176004
2320,179726.87420094234
2321,235601.0047267177
2322,179823.2315660382
2323,193006.08299497078
2324,170143.3297276469
2325,207867.59439574843
2326,171698.6970888621
2327,198562.85769780338
2328,219190.42905879623
2329,189536.98157504466
2330,184543.5894691661
2331,343092.13131132914
2332,399008.45838217647
2333,323166.6642607759
2334,246616.62660596016
2335,266715.8302227171
2336,311187.2156096806
2337,192075.74016128472
2338,259209.2533952446
2339,203711.87575203413
2340,392910.9587745768
2341,217842.20597399332
2342,232864.6171462087
2343,231185.6742117665
2344,208210.3196869946
2345,237338.09007785603
2346,215088.50063707924
2347,201566.17677327717
2348,244494.42478018047
2349,185502.97402656966
2350,298326.94801689783
2351,258550.80735097814
2352,240069.5371431492
2353,242523.5384699533
2354,144366.2754955706
2355,148348.67040262328
2356,146515.71085049692
2357,184786.97288711727
2358,198246.4421295149
2359,135808.47126594852
2360,118280.81690931588
2361,136472.76009348335
2362,281347.3422742017
2363,145944.61927108106
2364,154047.9424686137
2365,215364.3039616532
2366,192757.46546818627
2367,216275.5529869834
2368,215638.7435801693
2369,213039.88518656677
2370,162814.17013539688
2371,163440.1304050486
2372,196104.5959431193
2373,273694.34067330864
2374,329384.1940858612
2375,241380.58403014188
2376,314300.0761240325
2377,378767.8831508483
2378,141499.93861869385
2379,199000.3492718137
2380,151916.72200060188
2381,176935.5329888964
2382,197346.79268558093
2383,193237.25406344997
2384,233887.34903988717
2385,156808.09926070034
2386,137537.31507846745
2387,137392.18892330985
2388,93348.57970177308
2389,115227.63510043583
2390,144934.89723379185
2391,141147.08029904123
2392,111502.12582972337
2393,161028.96245813128
2394,149221.6818737187
2395,205641.066782898
2396,131852.80624396555
2397,212506.32416994695
2398,121372.94400319784
2399,69334.36411926703
2400,75136.21441156845
2401,121634.31408798325
2402,132915.85629267656
2403,144637.19111687702
2404,138001.3276010491
2405,157873.1458649706
2406,139991.8317017867
2407,125840.55907174613
2408,132946.96194889577
2409,121933.65840623397
2410,164396.53281427285
2411,116938.72404031036
2412,154514.9008441869
2413,129114.46720139399
2414,141450.21550525734
2415,130653.43913161727
2416,123093.33496225715
2417,124509.60555704166
2418,127437.45724406808
2419,130104.86932527526
2420,124869.6109383677
2421,134497.08815365948
2422,107212.53080835352
2423,114531.94768829443
2424,153602.52033954056
2425,189420.25357344624
2426,124822.54337016524
2427,112179.15052697812
2428,184243.6405537824
2429,110325.60566879752
2430,130640.72125704355
2431,117788.92480420368
2432,142780.19486846676
2433,135747.43322005507
2434,131137.15366549153
2435,146661.66165435154
2436,109409.46375593678
2437,112357.95730181271
2438,128044.77719445073
2439,102148.67266915462
2440,121474.67230943065
2441,90775.591708271
2442,101721.85959698637
2443,114007.5649498652
2444,124174.53523004212
2445,86727.42778540897
2446,123440.34782550839
2447,155355.64282530433
2448,118734.63755080644
2449,107619.71535629239
2450,144545.2641699623
2451,109111.31151200533
2452,182110.89221278686
2453,91156.15468918694
2454,121099.53165943058
2455,103856.60646879855
2456,131646.83779455913
2457,134267.78756024834
2458,136385.66273141705
2459,110991.17573855669
2460,144727.5128487002
2461,121933.53060962872
2462,130498.16071242341
2463,131387.31378376202
2464,169679.08184081718
2465,127843.26235516446
2466,116519.46058189729
2467,116854.53814509153
2468,97338.52104468398
2469,98940.9115429603
2470,186810.9570595979
2471,188100.4781948094
2472,149488.00693603573
2473,114344.928011356
2474,80424.06201576442
2475,203401.49815874195
2476,122771.22527163844
2477,133431.4897889416
2478,155744.5527246181
2479,109997.2295191238
2480,140621.89860286724
2481,125787.66538083575
2482,127827.9531077375
2483,114254.5221859102
2484,121262.64455932753
2485,119279.69906262169
2486,143070.4577639296
2487,184614.6664643897
2488,159732.37805058176
2489,159572.37270626132
2490,141692.61501791916
2491,75697.39028696757
2492,195124.66158939927
2493,144882.41189648624
2494,139176.34278670492
2495,83532.63664768175
2496,223464.2387757915
2497,153351.07991572982
2498,116821.8454811833
2499,88319.10745173138
2500,115550.90943768345
2501,134823.44084839788
2502,133332.09574052293
2503,92927.02975951463
2504,174326.32900988896
2505,225771.57615429463
2506,239045.8960963872
2507,288449.95687142404
2508,239035.14366954955
2509,211626.67272133272
2510,210934.73695534235
2511,173616.03457327737
2512,211078.4017277509
2513,213227.2508239378
2514,255536.2374527279
2515,153684.4633165358
2516,171019.50284209076
2517,143029.68515344715
2518,155491.70095693253
2519,239780.0018265311
2520,215146.38500131646
2521,187120.6299769708
2522,219147.40008525076
2523,116986.77646142888
2524,135172.60824410926
2525,135926.45519832507
2526,145322.93470021224
2527,124393.42598583776
2528,127593.68004219249
2529,153164.19797417818
2530,125162.2829018381
2531,257723.42912379798
2532,221941.82914039373
2533,195119.89023055375
2534,222542.649250249
2535,292707.51815657824
2536,224573.75939177367
2537,239442.36287998356
2538,185640.4219909882
2539,188108.15634677175
2540,175304.1031481291
2541,177193.4944617542
2542,160311.851159063
2543,129264.29570795337
2544,114547.8643857619
2545,127406.49900314964
2546,122404.93206278274
2547,127593.4173884384
2548,151942.65311164103
2549,160661.9029372992
2550,1521163.251702867
2551,135713.69906457467
2552,125643.08684514569
2553,78086.46658761402
2554,82348.90860928915
2555,114693.61314527794
2556,102138.52866465002
2557,102119.99408900538
2558,120204.88039319997
2559,153825.40280984438
2560,160221.82858194955
2561,155139.60479076178
2562,133907.37898851166
2563,150631.61089983242
2564,210939.37971145462
2565,145111.9165131471
2566,186832.5997940973
2567,151877.02742403164
2568,197150.42058774468
2569,225212.25191514718
2570,117600.4035520537
2571,203733.06519985312
2572,155743.90005312586
2573,235669.72141283882
2574,321839.3141747963
2575,126678.42739097828
2576,102480.0690735543
2577,138530.3168270052
2578,81644.38374040334
2579,54222.39725516088
2580,84115.40124056615
2581,100310.05938033774
2582,108935.28624413509
2583,291759.9354196821
2584,173498.6284622867
2585,182101.67072824368
2586,220013.08398298212
2587,200831.07561998954
2588,143464.0145592776
2589,153454.61636222884
2590,188860.02872454585
2591,213879.23330386437
2592,209166.4801661553
2593,217259.62715708
2594,174426.9262357046
2595,196817.4614487293
2596,275674.88151470025
2597,175846.6375731098
2598,278667.1774876053
2599,319144.224455412
2600,144902.39304683683
2601,144251.16777539047
2602,86453.74936920004
2603,91297.52034380821
2604,87612.12787917636
2605,91099.6678604692
2606,147844.35279081727
2607,211558.86424733995
2608,179831.86914031548
2609,162318.73059045157
2610,102326.38883527067
2611,129847.48479012171
2612,158177.03312224933
2613,124191.02100460789
2614,125671.05368512259
2615,153868.42722628088
2616,140909.32470675185
2617,181287.03650391876
2618,181722.28024621535
2619,193102.4931648749
2620,188024.05981103537
2621,170309.30851266615
2622,177291.04035663142
2623,234304.4102931356
2624,299354.4661777825
2625,303416.93239455874
2626,163711.82646895017
2627,169106.29861419476
2628,489090.1056252983
2629,551567.7593780304
2630,392045.38783335814
2631,512786.04258605046
2632,415668.9823713878
2633,298502.14601197804
2634,431872.7104190744
2635,155800.17123193823
2636,176913.94831922988
2637,179263.4490002291
2638,258340.30246071998
2639,178040.85649579318
2640,148768.89905465065
2641,110695.15588493092
2642,189053.77702103922
2643,107660.78582811268
2644,110435.14955037655
2645,106012.94841902477
2646,99772.42877979632
2647,109291.84917068073
2648,146247.65674466468
2649,144208.9799268311
2650,129850.92724980517
2651,141203.30539007293
2652,408529.62294109515
2653,238605.43427544352
2654,256394.95828767226
2655,401996.6525141334
2656,318101.4232568183
2657,362501.7141687132
2658,302527.792885066
2659,300872.51611852006
2660,357688.6516242886
2661,352460.27904875873
2662,358743.8652349225
2663,286420.5743301938
2664,260690.307751017
2665,325177.59762948874
2666,272704.99636444583
2667,166433.43033981425
2668,174863.50748127842
2669,181140.5909130767
2670,270992.2996342205
2671,187598.96145378787
2672,188059.8664369655
2673,195747.6739137092
2674,193411.50641603122
2675,175897.5274788304
2676,187107.58823217862
2677,199664.58463380244
2678,255352.8312906795
2679,265849.00385242334
2680,278416.5632411655
2681,395632.8616487462
2682,323952.01271749317
2683,575618.2383678115
2684,311561.4608571248
2685,309437.35289442196
2686,242769.4606440086
2687,299703.924104096
2688,212301.87983082238
2689,207254.04323187828
2690,440987.4699082821
2691,191090.01055636903
2692,143904.5469551222
2693,198489.05293010673
2694,138305.74754173536
2695,189482.08457521079
2696,182403.04047097848
2697,187320.95067616572
2698,191048.33020714018
2699,169693.8307215361
2700,151032.91048572733
2701,150621.25573839914
2702,116580.90656461312
2703,125615.28096969583
2704,135340.81574657554
2705,115888.87697496597
2706,112962.86515151168
2707,118593.81627245719
2708,129184.78117733204
2709,99280.98902368362
2710,122059.85793879542
2711,324263.1246191922
2712,374871.33283187135
2713,169023.74101141933
2714,153086.85580914008
2715,170728.51662777358
2716,157132.5498999017
2717,200138.55507240267
2718,216917.87663590946
2719,148415.79360123666
2720,165808.87917441307
2721,135407.82799397362
2722,160271.36138158938
2723,135250.02551325367
2724,129933.34834969424
2725,132702.61248813893
2726,144906.95701423698
2727,156511.38608876322
2728,177328.87779019677
2729,145644.73101706384
2730,139749.05790925818
2731,124044.74087757125
2732,120371.24090818694
2733,148447.7896625788
2734,112190.96012727634
